GEOID,NAME,variable,estimate,moe
19039,"Clarke County, Iowa",B25077_001,160200,16124
19041,"Clay County, Iowa",B25077_001,171500,12468
19043,"Clayton County, Iowa",B25077_001,155700,7121
19045,"Clinton County, Iowa",B25077_001,153800,6044
19047,"Crawford County, Iowa",B25077_001,136300,17267
19049,"Dallas County, Iowa",B25077_001,333400,10133
19051,"Davis County, Iowa",B25077_001,146000,24832
19053,"Decatur County, Iowa",B25077_001,109500,6870
19055,"Delaware County, Iowa",B25077_001,168700,9469
19057,"Des Moines County, Iowa",B25077_001,137000,7131
19059,"Dickinson County, Iowa",B25077_001,251600,14819
19061,"Dubuque County, Iowa",B25077_001,226100,4218
19063,"Emmet County, Iowa",B25077_001,106200,8273
19065,"Fayette County, Iowa",B25077_001,130800,11566
19067,"Floyd County, Iowa",B25077_001,133300,10628
19069,"Franklin County, Iowa",B25077_001,118500,10697
19071,"Fremont County, Iowa",B25077_001,147500,11857
19073,"Greene County, Iowa",B25077_001,140500,24791
19075,"Grundy County, Iowa",B25077_001,180500,8470
19077,"Guthrie County, Iowa",B25077_001,163900,16280
19079,"Hamilton County, Iowa",B25077_001,132300,12453
19081,"Hancock County, Iowa",B25077_001,129300,13181
19083,"Hardin County, Iowa",B25077_001,113000,5476
19085,"Harrison County, Iowa",B25077_001,165300,9789
19087,"Henry County, Iowa",B25077_001,148600,8042
19089,"Howard County, Iowa",B25077_001,133900,15619
19091,"Humboldt County, Iowa",B25077_001,146900,12697
19093,"Ida County, Iowa",B25077_001,108800,10989
19095,"Iowa County, Iowa",B25077_001,189800,9685
19097,"Jackson County, Iowa",B25077_001,170000,8468
19099,"Jasper County, Iowa",B25077_001,176800,7587
19101,"Jefferson County, Iowa",B25077_001,161200,12070
19103,"Johnson County, Iowa",B25077_001,293100,6769
19105,"Jones County, Iowa",B25077_001,183400,9513
19107,"Keokuk County, Iowa",B25077_001,112200,5221
19109,"Kossuth County, Iowa",B25077_001,135100,12228
19111,"Lee County, Iowa",B25077_001,123600,7214
19113,"Linn County, Iowa",B25077_001,204400,4375
19115,"Louisa County, Iowa",B25077_001,137600,13141
19117,"Lucas County, Iowa",B25077_001,117000,12958
19119,"Lyon County, Iowa",B25077_001,215600,10457
19121,"Madison County, Iowa",B25077_001,236900,14087
19123,"Mahaska County, Iowa",B25077_001,140900,12904
19125,"Marion County, Iowa",B25077_001,211100,11156
19127,"Marshall County, Iowa",B25077_001,134100,6549
19129,"Mills County, Iowa",B25077_001,228700,10688
19131,"Mitchell County, Iowa",B25077_001,164100,18752
19133,"Monona County, Iowa",B25077_001,122600,11531
19135,"Monroe County, Iowa",B25077_001,135900,12747
19137,"Montgomery County, Iowa",B25077_001,109900,8103
19139,"Muscatine County, Iowa",B25077_001,172400,5292
19141,"O'Brien County, Iowa",B25077_001,158900,9123
19143,"Osceola County, Iowa",B25077_001,123800,12127
19145,"Page County, Iowa",B25077_001,120000,7460
19147,"Palo Alto County, Iowa",B25077_001,119300,7532
19149,"Plymouth County, Iowa",B25077_001,218600,8699
19151,"Pocahontas County, Iowa",B25077_001,93300,8342
19153,"Polk County, Iowa",B25077_001,248400,3146
19155,"Pottawattamie County, Iowa",B25077_001,183600,5035
19157,"Poweshiek County, Iowa",B25077_001,184200,13329
19159,"Ringgold County, Iowa",B25077_001,150300,18911
19161,"Sac County, Iowa",B25077_001,138400,11743
19163,"Scott County, Iowa",B25077_001,212500,5928
19165,"Shelby County, Iowa",B25077_001,156200,10283
19167,"Sioux County, Iowa",B25077_001,235600,7819
19169,"Story County, Iowa",B25077_001,243600,5931
19171,"Tama County, Iowa",B25077_001,139900,9834
19173,"Taylor County, Iowa",B25077_001,109700,8019
19175,"Union County, Iowa",B25077_001,117800,6135
19177,"Van Buren County, Iowa",B25077_001,118800,12759
19179,"Wapello County, Iowa",B25077_001,112900,6957
19181,"Warren County, Iowa",B25077_001,252800,10044
19183,"Washington County, Iowa",B25077_001,199600,10913
19185,"Wayne County, Iowa",B25077_001,102300,10254
19187,"Webster County, Iowa",B25077_001,138500,7141
19189,"Winnebago County, Iowa",B25077_001,132300,9510
19191,"Winneshiek County, Iowa",B25077_001,239000,9259
19193,"Woodbury County, Iowa",B25077_001,172000,4078
19195,"Worth County, Iowa",B25077_001,142300,11411
19197,"Wright County, Iowa",B25077_001,109800,7760
20001,"Allen County, Kansas",B25077_001,100400,9122
20003,"Anderson County, Kansas",B25077_001,147900,21309
20005,"Atchison County, Kansas",B25077_001,147900,15632
20007,"Barber County, Kansas",B25077_001,92700,20461
20009,"Barton County, Kansas",B25077_001,117200,6940
20011,"Bourbon County, Kansas",B25077_001,107600,10530
20013,"Brown County, Kansas",B25077_001,111100,9937
20015,"Butler County, Kansas",B25077_001,199600,7525
20017,"Chase County, Kansas",B25077_001,106200,8950
20019,"Chautauqua County, Kansas",B25077_001,63300,11903
20021,"Cherokee County, Kansas",B25077_001,99400,8869
20023,"Cheyenne County, Kansas",B25077_001,119300,15776
20025,"Clark County, Kansas",B25077_001,78400,7477
20027,"Clay County, Kansas",B25077_001,149600,14734
20029,"Cloud County, Kansas",B25077_001,96300,6707
20031,"Coffey County, Kansas",B25077_001,139500,13306
20033,"Comanche County, Kansas",B25077_001,59900,13234
20035,"Cowley County, Kansas",B25077_001,111600,6143
20037,"Crawford County, Kansas",B25077_001,122400,8796
20039,"Decatur County, Kansas",B25077_001,78500,9073
20041,"Dickinson County, Kansas",B25077_001,148500,11573
20043,"Doniphan County, Kansas",B25077_001,121200,6787
20045,"Douglas County, Kansas",B25077_001,281600,10320
20047,"Edwards County, Kansas",B25077_001,70500,7020
20049,"Elk County, Kansas",B25077_001,60900,9970
20051,"Ellis County, Kansas",B25077_001,211100,10796
20053,"Ellsworth County, Kansas",B25077_001,116300,9772
20055,"Finney County, Kansas",B25077_001,191100,7029
20057,"Ford County, Kansas",B25077_001,132700,17614
20059,"Franklin County, Kansas",B25077_001,187400,10985
20061,"Geary County, Kansas",B25077_001,165000,11961
20063,"Gove County, Kansas",B25077_001,119000,7324
20065,"Graham County, Kansas",B25077_001,88800,16918
20067,"Grant County, Kansas",B25077_001,146200,34888
20069,"Gray County, Kansas",B25077_001,174700,14550
20071,"Greeley County, Kansas",B25077_001,108900,35123
20073,"Greenwood County, Kansas",B25077_001,82600,6451
20075,"Hamilton County, Kansas",B25077_001,119700,28151
20077,"Harper County, Kansas",B25077_001,77300,6525
20079,"Harvey County, Kansas",B25077_001,173300,8697
20081,"Haskell County, Kansas",B25077_001,154800,31247
20083,"Hodgeman County, Kansas",B25077_001,92700,11858
20085,"Jackson County, Kansas",B25077_001,193600,13263
20087,"Jefferson County, Kansas",B25077_001,200800,10478
20089,"Jewell County, Kansas",B25077_001,62100,27651
20091,"Johnson County, Kansas",B25077_001,366000,3253
20093,"Kearny County, Kansas",B25077_001,152500,70659
20095,"Kingman County, Kansas",B25077_001,107400,10918
20097,"Kiowa County, Kansas",B25077_001,152400,13604
20099,"Labette County, Kansas",B25077_001,92100,6783
20101,"Lane County, Kansas",B25077_001,119000,58101
20103,"Leavenworth County, Kansas",B25077_001,260600,9285
20105,"Lincoln County, Kansas",B25077_001,92600,15250
20107,"Linn County, Kansas",B25077_001,164500,15533
20109,"Logan County, Kansas",B25077_001,116600,9870
20111,"Lyon County, Kansas",B25077_001,142200,8412
20113,"McPherson County, Kansas",B25077_001,198400,9405
20115,"Marion County, Kansas",B25077_001,114400,7833
20117,"Marshall County, Kansas",B25077_001,119500,11563
20119,"Meade County, Kansas",B25077_001,122000,19304
20121,"Miami County, Kansas",B25077_001,277700,11420
20123,"Mitchell County, Kansas",B25077_001,109600,14321
20125,"Montgomery County, Kansas",B25077_001,92100,8703
20127,"Morris County, Kansas",B25077_001,120900,15204
20129,"Morton County, Kansas",B25077_001,95600,3853
20131,"Nemaha County, Kansas",B25077_001,196100,12651
20133,"Neosho County, Kansas",B25077_001,101200,9189
20135,"Ness County, Kansas",B25077_001,85400,12149
20137,"Norton County, Kansas",B25077_001,106300,32207
20139,"Osage County, Kansas",B25077_001,142800,6745
20141,"Osborne County, Kansas",B25077_001,84700,7770
20143,"Ottawa County, Kansas",B25077_001,164100,12417
20145,"Pawnee County, Kansas",B25077_001,102400,18703
20147,"Phillips County, Kansas",B25077_001,94700,5550
20149,"Pottawatomie County, Kansas",B25077_001,223000,11218
20151,"Pratt County, Kansas",B25077_001,114500,10033
20153,"Rawlins County, Kansas",B25077_001,99400,14506
20155,"Reno County, Kansas",B25077_001,125000,6810
20157,"Republic County, Kansas",B25077_001,76000,9369
20159,"Rice County, Kansas",B25077_001,105500,8682
20161,"Riley County, Kansas",B25077_001,231200,10796
20163,"Rooks County, Kansas",B25077_001,90000,10242
20165,"Rush County, Kansas",B25077_001,79300,10702
20167,"Russell County, Kansas",B25077_001,106400,14079
20169,"Saline County, Kansas",B25077_001,171900,7641
20171,"Scott County, Kansas",B25077_001,170100,31739
20173,"Sedgwick County, Kansas",B25077_001,190700,2616
20175,"Seward County, Kansas",B25077_001,134000,14101
20177,"Shawnee County, Kansas",B25077_001,170400,4392
20179,"Sheridan County, Kansas",B25077_001,152000,24263
20181,"Sherman County, Kansas",B25077_001,126300,16736
20183,"Smith County, Kansas",B25077_001,91000,10831
20185,"Stafford County, Kansas",B25077_001,96700,9871
20187,"Stanton County, Kansas",B25077_001,64200,10476
20189,"Stevens County, Kansas",B25077_001,124500,21870
20191,"Sumner County, Kansas",B25077_001,118700,5603
20193,"Thomas County, Kansas",B25077_001,165900,15566
20195,"Trego County, Kansas",B25077_001,115400,8157
20197,"Wabaunsee County, Kansas",B25077_001,178200,13436
20199,"Wallace County, Kansas",B25077_001,94200,6712
20201,"Washington County, Kansas",B25077_001,106100,9425
20203,"Wichita County, Kansas",B25077_001,98700,52329
20205,"Wilson County, Kansas",B25077_001,93900,9259
20207,"Woodson County, Kansas",B25077_001,77100,25553
20209,"Wyandotte County, Kansas",B25077_001,152700,5078
21001,"Adair County, Kentucky",B25077_001,134800,13358
21003,"Allen County, Kentucky",B25077_001,176300,10337
21005,"Anderson County, Kentucky",B25077_001,213200,8089
21007,"Ballard County, Kentucky",B25077_001,132900,24527
21009,"Barren County, Kentucky",B25077_001,166900,7500
21011,"Bath County, Kentucky",B25077_001,111800,9233
21013,"Bell County, Kentucky",B25077_001,83000,8016
21015,"Boone County, Kentucky",B25077_001,253200,6423
21017,"Bourbon County, Kentucky",B25077_001,211600,11777
21019,"Boyd County, Kentucky",B25077_001,126300,9232
21021,"Boyle County, Kentucky",B25077_001,200700,16906
21023,"Bracken County, Kentucky",B25077_001,116400,10809
21025,"Breathitt County, Kentucky",B25077_001,61800,12381
21027,"Breckinridge County, Kentucky",B25077_001,141400,21776
21029,"Bullitt County, Kentucky",B25077_001,233700,5128
21031,"Butler County, Kentucky",B25077_001,105500,7073
21033,"Caldwell County, Kentucky",B25077_001,113500,7966
21035,"Calloway County, Kentucky",B25077_001,181200,9756
21037,"Campbell County, Kentucky",B25077_001,234500,6275
21039,"Carlisle County, Kentucky",B25077_001,104700,17010
21041,"Carroll County, Kentucky",B25077_001,129800,21106
21043,"Carter County, Kentucky",B25077_001,126100,12486
21045,"Casey County, Kentucky",B25077_001,135700,14680
21047,"Christian County, Kentucky",B25077_001,149200,9286
21049,"Clark County, Kentucky",B25077_001,197900,8879
21051,"Clay County, Kentucky",B25077_001,87300,14365
21053,"Clinton County, Kentucky",B25077_001,114000,13451
21055,"Crittenden County, Kentucky",B25077_001,115700,13648
21057,"Cumberland County, Kentucky",B25077_001,128600,27442
21059,"Daviess County, Kentucky",B25077_001,185800,5185
21061,"Edmonson County, Kentucky",B25077_001,136600,28942
21063,"Elliott County, Kentucky",B25077_001,97400,15178
21065,"Estill County, Kentucky",B25077_001,111900,10835
21067,"Fayette County, Kentucky",B25077_001,272100,5134
21069,"Fleming County, Kentucky",B25077_001,115200,9764
21071,"Floyd County, Kentucky",B25077_001,93300,9126
21073,"Franklin County, Kentucky",B25077_001,198700,11157
21075,"Fulton County, Kentucky",B25077_001,78100,11386
21077,"Gallatin County, Kentucky",B25077_001,169400,9135
21079,"Garrard County, Kentucky",B25077_001,186800,10518
21081,"Grant County, Kentucky",B25077_001,185500,22291
21083,"Graves County, Kentucky",B25077_001,139000,12164
21085,"Grayson County, Kentucky",B25077_001,160100,13330
21087,"Green County, Kentucky",B25077_001,118900,10529
21089,"Greenup County, Kentucky",B25077_001,135300,7594
21091,"Hancock County, Kentucky",B25077_001,137600,20314
21093,"Hardin County, Kentucky",B25077_001,205900,8416
21095,"Harlan County, Kentucky",B25077_001,73100,4727
21097,"Harrison County, Kentucky",B25077_001,188900,13644
21099,"Hart County, Kentucky",B25077_001,124600,12099
21101,"Henderson County, Kentucky",B25077_001,165700,8803
21103,"Henry County, Kentucky",B25077_001,181300,10639
21105,"Hickman County, Kentucky",B25077_001,92300,24329
21107,"Hopkins County, Kentucky",B25077_001,128800,10348
21109,"Jackson County, Kentucky",B25077_001,107000,13084
21111,"Jefferson County, Kentucky",B25077_001,237200,2505
21113,"Jessamine County, Kentucky",B25077_001,245100,10275
21115,"Johnson County, Kentucky",B25077_001,125300,12618
21117,"Kenton County, Kentucky",B25077_001,227500,4094
21119,"Knott County, Kentucky",B25077_001,74600,10393
21121,"Knox County, Kentucky",B25077_001,109200,12606
21123,"Larue County, Kentucky",B25077_001,177500,13267
21125,"Laurel County, Kentucky",B25077_001,143400,7795
21127,"Lawrence County, Kentucky",B25077_001,108100,7556
21129,"Lee County, Kentucky",B25077_001,82100,7115
21131,"Leslie County, Kentucky",B25077_001,74100,7545
21133,"Letcher County, Kentucky",B25077_001,70500,6458
21135,"Lewis County, Kentucky",B25077_001,86100,5145
21137,"Lincoln County, Kentucky",B25077_001,139300,9507
21139,"Livingston County, Kentucky",B25077_001,116300,10784
21141,"Logan County, Kentucky",B25077_001,151500,13930
21143,"Lyon County, Kentucky",B25077_001,183600,17605
21145,"McCracken County, Kentucky",B25077_001,182900,7791
21147,"McCreary County, Kentucky",B25077_001,77000,15269
21149,"McLean County, Kentucky",B25077_001,145600,13145
21151,"Madison County, Kentucky",B25077_001,220700,6368
21153,"Magoffin County, Kentucky",B25077_001,88300,16847
21155,"Marion County, Kentucky",B25077_001,158700,7492
21157,"Marshall County, Kentucky",B25077_001,173700,14416
21159,"Martin County, Kentucky",B25077_001,84900,13353
21161,"Mason County, Kentucky",B25077_001,157500,20976
21163,"Meade County, Kentucky",B25077_001,195000,14123
21165,"Menifee County, Kentucky",B25077_001,111500,11204
21167,"Mercer County, Kentucky",B25077_001,189700,10172
21169,"Metcalfe County, Kentucky",B25077_001,103100,9568
21171,"Monroe County, Kentucky",B25077_001,116300,12458
21173,"Montgomery County, Kentucky",B25077_001,163800,15639
21175,"Morgan County, Kentucky",B25077_001,106000,12234
21177,"Muhlenberg County, Kentucky",B25077_001,121300,6268
21179,"Nelson County, Kentucky",B25077_001,224100,9276
21181,"Nicholas County, Kentucky",B25077_001,119600,13075
21183,"Ohio County, Kentucky",B25077_001,113400,5222
21185,"Oldham County, Kentucky",B25077_001,375000,9012
21187,"Owen County, Kentucky",B25077_001,165000,23300
21189,"Owsley County, Kentucky",B25077_001,79900,25422
21191,"Pendleton County, Kentucky",B25077_001,160800,22328
21193,"Perry County, Kentucky",B25077_001,90700,6175
21195,"Pike County, Kentucky",B25077_001,104200,7357
21197,"Powell County, Kentucky",B25077_001,142400,22511
21199,"Pulaski County, Kentucky",B25077_001,156300,7491
21201,"Robertson County, Kentucky",B25077_001,123400,58525
21203,"Rockcastle County, Kentucky",B25077_001,119300,10283
21205,"Rowan County, Kentucky",B25077_001,155900,15501
21207,"Russell County, Kentucky",B25077_001,148200,21870
21209,"Scott County, Kentucky",B25077_001,264200,8880
21211,"Shelby County, Kentucky",B25077_001,277500,12380
21213,"Simpson County, Kentucky",B25077_001,195700,14212
21215,"Spencer County, Kentucky",B25077_001,297600,12750
21217,"Taylor County, Kentucky",B25077_001,163700,12643
21219,"Todd County, Kentucky",B25077_001,157400,19293
21221,"Trigg County, Kentucky",B25077_001,192000,27293
21223,"Trimble County, Kentucky",B25077_001,172700,24873
21225,"Union County, Kentucky",B25077_001,109000,13504
21227,"Warren County, Kentucky",B25077_001,242600,5723
21229,"Washington County, Kentucky",B25077_001,168300,10462
21231,"Wayne County, Kentucky",B25077_001,121700,10065
21233,"Webster County, Kentucky",B25077_001,97600,13912
21235,"Whitley County, Kentucky",B25077_001,120600,8871
21237,"Wolfe County, Kentucky",B25077_001,66400,15484
21239,"Woodford County, Kentucky",B25077_001,270400,12405
22001,"Acadia Parish, Louisiana",B25077_001,146900,14446
22003,"Allen Parish, Louisiana",B25077_001,110800,9101
22005,"Ascension Parish, Louisiana",B25077_001,265300,6866
22007,"Assumption Parish, Louisiana",B25077_001,141200,24147
22009,"Avoyelles Parish, Louisiana",B25077_001,120200,9236
22011,"Beauregard Parish, Louisiana",B25077_001,164500,9416
22013,"Bienville Parish, Louisiana",B25077_001,93600,5421
22015,"Bossier Parish, Louisiana",B25077_001,215100,7413
22017,"Caddo Parish, Louisiana",B25077_001,175900,5070
22019,"Calcasieu Parish, Louisiana",B25077_001,208500,5877
22021,"Caldwell Parish, Louisiana",B25077_001,106000,21254
22023,"Cameron Parish, Louisiana",B25077_001,183300,13953
22025,"Catahoula Parish, Louisiana",B25077_001,88000,11895
22027,"Claiborne Parish, Louisiana",B25077_001,82400,5848
22029,"Concordia Parish, Louisiana",B25077_001,102400,10474
22031,"De Soto Parish, Louisiana",B25077_001,150700,21525
22033,"East Baton Rouge Parish, Louisiana",B25077_001,241800,3539
22035,"East Carroll Parish, Louisiana",B25077_001,87400,24325
22037,"East Feliciana Parish, Louisiana",B25077_001,213700,19254
22039,"Evangeline Parish, Louisiana",B25077_001,118500,12029
22041,"Franklin Parish, Louisiana",B25077_001,117200,12814
22043,"Grant Parish, Louisiana",B25077_001,135900,29227
22045,"Iberia Parish, Louisiana",B25077_001,156000,8732
22047,"Iberville Parish, Louisiana",B25077_001,177100,14494
22049,"Jackson Parish, Louisiana",B25077_001,107400,9673
22051,"Jefferson Parish, Louisiana",B25077_001,243500,3154
22053,"Jefferson Davis Parish, Louisiana",B25077_001,145000,13578
22055,"Lafayette Parish, Louisiana",B25077_001,234200,4659
22057,"Lafourche Parish, Louisiana",B25077_001,190800,6646
22059,"LaSalle Parish, Louisiana",B25077_001,137200,29890
22061,"Lincoln Parish, Louisiana",B25077_001,195500,12802
22063,"Livingston Parish, Louisiana",B25077_001,218900,5511
22065,"Madison Parish, Louisiana",B25077_001,90600,11998
22067,"Morehouse Parish, Louisiana",B25077_001,108700,9076
22069,"Natchitoches Parish, Louisiana",B25077_001,163000,11908
22071,"Orleans Parish, Louisiana",B25077_001,296400,5463
22073,"Ouachita Parish, Louisiana",B25077_001,183000,6902
22075,"Plaquemines Parish, Louisiana",B25077_001,275800,26054
22077,"Pointe Coupee Parish, Louisiana",B25077_001,174500,18524
22079,"Rapides Parish, Louisiana",B25077_001,179100,6758
22081,"Red River Parish, Louisiana",B25077_001,103200,17669
22083,"Richland Parish, Louisiana",B25077_001,124500,15045
22085,"Sabine Parish, Louisiana",B25077_001,129400,16810
22087,"St. Bernard Parish, Louisiana",B25077_001,192100,8693
22089,"St. Charles Parish, Louisiana",B25077_001,256800,12585
22091,"St. Helena Parish, Louisiana",B25077_001,106400,20257
22093,"St. James Parish, Louisiana",B25077_001,197800,13429
22095,"St. John the Baptist Parish, Louisiana",B25077_001,184000,7250
22097,"St. Landry Parish, Louisiana",B25077_001,142900,10779
22099,"St. Martin Parish, Louisiana",B25077_001,151000,10507
22101,"St. Mary Parish, Louisiana",B25077_001,128000,8695
22103,"St. Tammany Parish, Louisiana",B25077_001,272200,4773
22105,"Tangipahoa Parish, Louisiana",B25077_001,204600,7651
22107,"Tensas Parish, Louisiana",B25077_001,80300,14643
22109,"Terrebonne Parish, Louisiana",B25077_001,189100,5952
22111,"Union Parish, Louisiana",B25077_001,115400,14672
22113,"Vermilion Parish, Louisiana",B25077_001,159700,8181
22115,"Vernon Parish, Louisiana",B25077_001,143500,14228
22117,"Washington Parish, Louisiana",B25077_001,139400,11432
22119,"Webster Parish, Louisiana",B25077_001,105600,9415
22121,"West Baton Rouge Parish, Louisiana",B25077_001,225900,9391
22123,"West Carroll Parish, Louisiana",B25077_001,97600,14843
22125,"West Feliciana Parish, Louisiana",B25077_001,263200,42865
22127,"Winn Parish, Louisiana",B25077_001,102600,15584
23001,"Androscoggin County, Maine",B25077_001,232000,5152
23003,"Aroostook County, Maine",B25077_001,131700,6465
23005,"Cumberland County, Maine",B25077_001,411400,6593
23007,"Franklin County, Maine",B25077_001,176700,8205
23009,"Hancock County, Maine",B25077_001,278400,8117
23011,"Kennebec County, Maine",B25077_001,219900,4083
23013,"Knox County, Maine",B25077_001,290800,11598
23015,"Lincoln County, Maine",B25077_001,306200,14704
23017,"Oxford County, Maine",B25077_001,192300,5811
23019,"Penobscot County, Maine",B25077_001,193800,4708
23021,"Piscataquis County, Maine",B25077_001,153300,9115
23023,"Sagadahoc County, Maine",B25077_001,300200,12423
23025,"Somerset County, Maine",B25077_001,155200,6500
23027,"Waldo County, Maine",B25077_001,239100,7407
23029,"Washington County, Maine",B25077_001,147100,7277
23031,"York County, Maine",B25077_001,357200,6179
24001,"Allegany County, Maryland",B25077_001,149200,5832
24003,"Anne Arundel County, Maryland",B25077_001,450300,4485
24005,"Baltimore County, Maryland",B25077_001,330000,3148
24009,"Calvert County, Maryland",B25077_001,440200,8554
24011,"Caroline County, Maryland",B25077_001,272400,7506
24013,"Carroll County, Maryland",B25077_001,406400,7074
24015,"Cecil County, Maryland",B25077_001,311800,8842
24017,"Charles County, Maryland",B25077_001,402300,6334
24019,"Dorchester County, Maryland",B25077_001,252300,11410
24021,"Frederick County, Maryland",B25077_001,437700,4781
24023,"Garrett County, Maryland",B25077_001,217000,10296
24025,"Harford County, Maryland",B25077_001,367300,4449
24027,"Howard County, Maryland",B25077_001,576700,6644
24029,"Kent County, Maryland",B25077_001,307100,17782
24031,"Montgomery County, Maryland",B25077_001,615200,4334
24033,"Prince George's County, Maryland",B25077_001,404300,3545
24035,"Queen Anne's County, Maryland",B25077_001,441800,10627
24037,"St. Mary's County, Maryland",B25077_001,390900,8531
24039,"Somerset County, Maryland",B25077_001,164300,14949
24041,"Talbot County, Maryland",B25077_001,398300,16471
24043,"Washington County, Maryland",B25077_001,275900,5421
24045,"Wicomico County, Maryland",B25077_001,238900,5486
24047,"Worcester County, Maryland",B25077_001,348100,12766
24510,"Baltimore city, Maryland",B25077_001,219300,3389
25001,"Barnstable County, Massachusetts",B25077_001,575900,9649
25003,"Berkshire County, Massachusetts",B25077_001,283800,5711
25005,"Bristol County, Massachusetts",B25077_001,421800,4074
25007,"Dukes County, Massachusetts",B25077_001,1104100,59596
25009,"Essex County, Massachusetts",B25077_001,584000,4587
25011,"Franklin County, Massachusetts",B25077_001,303400,7597
25013,"Hampden County, Massachusetts",B25077_001,276300,2749
25015,"Hampshire County, Massachusetts",B25077_001,363400,5426
25017,"Middlesex County, Massachusetts",B25077_001,687200,3534
25019,"Nantucket County, Massachusetts",B25077_001,1387000,33938
25021,"Norfolk County, Massachusetts",B25077_001,649400,5221
25023,"Plymouth County, Massachusetts",B25077_001,513000,8198
25025,"Suffolk County, Massachusetts",B25077_001,680700,7738
25027,"Worcester County, Massachusetts",B25077_001,390700,3366
26001,"Alcona County, Michigan",B25077_001,157500,6302
26003,"Alger County, Michigan",B25077_001,165700,9489
26005,"Allegan County, Michigan",B25077_001,247000,4888
26007,"Alpena County, Michigan",B25077_001,137800,6210
26009,"Antrim County, Michigan",B25077_001,222500,9984
26011,"Arenac County, Michigan",B25077_001,129000,9661
26013,"Baraga County, Michigan",B25077_001,124400,7737
26015,"Barry County, Michigan",B25077_001,243700,6418
26017,"Bay County, Michigan",B25077_001,135100,5219
26019,"Benzie County, Michigan",B25077_001,254400,9372
26021,"Berrien County, Michigan",B25077_001,211400,3842
26023,"Branch County, Michigan",B25077_001,147500,5642
26025,"Calhoun County, Michigan",B25077_001,151500,3614
26027,"Cass County, Michigan",B25077_001,205200,10074
26029,"Charlevoix County, Michigan",B25077_001,242800,6649
26031,"Cheboygan County, Michigan",B25077_001,175200,8688
26033,"Chippewa County, Michigan",B25077_001,153100,6939
26035,"Clare County, Michigan",B25077_001,117400,6086
26037,"Clinton County, Michigan",B25077_001,243700,4631
26039,"Crawford County, Michigan",B25077_001,149900,9828
26041,"Delta County, Michigan",B25077_001,146800,5308
26043,"Dickinson County, Michigan",B25077_001,130300,14033
26045,"Eaton County, Michigan",B25077_001,206700,3925
26047,"Emmet County, Michigan",B25077_001,275300,10772
26049,"Genesee County, Michigan",B25077_001,172900,3112
26051,"Gladwin County, Michigan",B25077_001,153200,5166
26053,"Gogebic County, Michigan",B25077_001,99700,8081
26055,"Grand Traverse County, Michigan",B25077_001,296200,7860
26057,"Gratiot County, Michigan",B25077_001,136800,8167
26059,"Hillsdale County, Michigan",B25077_001,170500,5523
26061,"Houghton County, Michigan",B25077_001,140300,11437
26063,"Huron County, Michigan",B25077_001,141300,6092
26065,"Ingham County, Michigan",B25077_001,187500,3793
26067,"Ionia County, Michigan",B25077_001,189400,6738
26069,"Iosco County, Michigan",B25077_001,122900,4411
26071,"Iron County, Michigan",B25077_001,101500,7949
26073,"Isabella County, Michigan",B25077_001,165100,4298
26075,"Jackson County, Michigan",B25077_001,182900,4220
26077,"Kalamazoo County, Michigan",B25077_001,227500,3058
26079,"Kalkaska County, Michigan",B25077_001,174300,7169
26081,"Kent County, Michigan",B25077_001,265700,3150
26083,"Keweenaw County, Michigan",B25077_001,181400,21606
26085,"Lake County, Michigan",B25077_001,122900,5011
26087,"Lapeer County, Michigan",B25077_001,229100,4400
26089,"Leelanau County, Michigan",B25077_001,406900,19747
26091,"Lenawee County, Michigan",B25077_001,181100,4265
26093,"Livingston County, Michigan",B25077_001,331100,4065
26095,"Luce County, Michigan",B25077_001,110400,8361
26097,"Mackinac County, Michigan",B25077_001,165600,8440
26099,"Macomb County, Michigan",B25077_001,231400,1830
26101,"Manistee County, Michigan",B25077_001,166600,6918
26103,"Marquette County, Michigan",B25077_001,202000,6058
26105,"Mason County, Michigan",B25077_001,199300,7727
26107,"Mecosta County, Michigan",B25077_001,169900,6591
26109,"Menominee County, Michigan",B25077_001,142700,8421
26111,"Midland County, Michigan",B25077_001,184300,5068
26113,"Missaukee County, Michigan",B25077_001,163700,8346
26115,"Monroe County, Michigan",B25077_001,215700,4617
26117,"Montcalm County, Michigan",B25077_001,172100,5230
26119,"Montmorency County, Michigan",B25077_001,142000,13996
26121,"Muskegon County, Michigan",B25077_001,180900,3836
26123,"Newaygo County, Michigan",B25077_001,178300,5399
26125,"Oakland County, Michigan",B25077_001,320400,2411
26127,"Oceana County, Michigan",B25077_001,167600,6133
26129,"Ogemaw County, Michigan",B25077_001,138600,7700
26131,"Ontonagon County, Michigan",B25077_001,101000,6714
26133,"Osceola County, Michigan",B25077_001,139600,6567
26135,"Oscoda County, Michigan",B25077_001,126000,9861
26137,"Otsego County, Michigan",B25077_001,196500,7488
26139,"Ottawa County, Michigan",B25077_001,291200,3271
26141,"Presque Isle County, Michigan",B25077_001,135200,9271
26143,"Roscommon County, Michigan",B25077_001,148000,8732
26145,"Saginaw County, Michigan",B25077_001,139400,3790
26147,"St. Clair County, Michigan",B25077_001,213900,3861
26149,"St. Joseph County, Michigan",B25077_001,167600,5314
26151,"Sanilac County, Michigan",B25077_001,162200,3917
26153,"Schoolcraft County, Michigan",B25077_001,123500,10377
26155,"Shiawassee County, Michigan",B25077_001,164600,3909
26157,"Tuscola County, Michigan",B25077_001,136900,4602
